Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1224020000,mg/m3,2018-01-03 06:00:00 +01:00,2018-01-03 07:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1398870000,mg/m3,2018-01-03 07:00:00 +01:00,2018-01-03 08:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.1515450000,mg/m3,2018-01-03 08:00:00 +01:00,2018-01-03 09:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2214880000,mg/m3,2018-01-03 09:00:00 +01:00,2018-01-03 10:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2069170000,mg/m3,2018-01-03 10:00:00 +01:00,2018-01-03 11:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2010880000,mg/m3,2018-01-03 11:00:00 +01:00,2018-01-03 12:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2448020000,mg/m3,2018-01-03 12:00:00 +01:00,2018-01-03 13:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.2273170000,mg/m3,2018-01-03 13:00:00 +01:00,2018-01-03 14:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.3730330000,mg/m3,2018-01-03 14:00:00 +01:00,2018-01-03 15:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.6848650000,mg/m3,2018-01-03 15:00:00 +01:00,2018-01-03 16:00:00 +01:00,2,1
GB,http://environment.data.gov.uk/air-quality/so,GB_Network_1,Station_GB0584A,GB0584A,GB_SamplingPoint_127,GB_StationProcess_980,GB_SamplingFeature_980,CO,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/10,hour,0.5216630000,mg/m3,2018-01-03 16:00:00 +01:00,2018-01-03 17:00:00 +01:00,2,1
