BA0045A,BA,CO,hour,7.735,mg/m3,2017-01-31 10:00:00,2017-01-31 11:00:00,1,1
BA0045A,BA,CO,hour,7.598,mg/m3,2017-01-31 11:00:00,2017-02-01 12:00:00,1,1
BA0045A,BA,CO,hour,7.524,mg/m3,2017-02-01 12:00:00,2017-02-01 01:00:00,1,1
BA0045A,BA,CO,hour,8.137,mg/m3,2017-02-01 01:00:00,2017-02-01 02:00:00,1,1
BA0045A,BA,CO,hour,8.437,mg/m3,2017-02-01 02:00:00,2017-02-01 03:00:00,1,1
BA0045A,BA,CO,hour,7.893,mg/m3,2017-02-01 03:00:00,2017-02-01 04:00:00,1,1
BA0045A,BA,CO,hour,8.275,mg/m3,2017-02-01 04:00:00,2017-02-01 05:00:00,1,1
BA0045A,BA,CO,hour,7.576,mg/m3,2017-02-01 10:00:00,2017-02-01 11:00:00,1,1
BA0045A,BA,CO,hour,9.71,mg/m3,2018-11-09 11:00:00,2018-11-09 12:00:00,1,1
BA0045A,BA,CO,hour,8.777,mg/m3,2018-01-08 12:00:00,2018-01-08 01:00:00,1,1
BA0045A,BA,CO,hour,7.52,mg/m3,2018-01-09 07:00:00,2018-01-09 08:00:00,1,1
BA0045A,BA,CO,hour,7.755,mg/m3,2018-11-15 09:00:00,2018-11-15 10:00:00,1,1
IT2271A,IT,CO,hour,8.3,mg/m3,2018-12-28 10:00:00,2018-12-28 11:00:00,1,1
TR450241,TR,CO,hour,7.527,mg/m3,2017-03-05 09:00:00,2017-03-05 10:00:00,1,1
TR450241,TR,CO,hour,7.704,mg/m3,2017-03-05 10:00:00,2017-03-05 11:00:00,1,1
TR450241,TR,CO,hour,8.449,mg/m3,2017-03-20 09:00:00,2017-03-20 10:00:00,1,1
TR450241,TR,CO,hour,8.259,mg/m3,2017-03-20 10:00:00,2017-03-20 11:00:00,1,1
TR450241,TR,CO,hour,7.745,mg/m3,2017-03-20 11:00:00,2017-03-21 12:00:00,1,1
TR450241,TR,CO,hour,8.332,mg/m3,2017-03-21 12:00:00,2017-03-21 01:00:00,1,1
TR450241,TR,CO,hour,7.513,mg/m3,2017-03-21 01:00:00,2017-03-21 02:00:00,1,1
TR450241,TR,CO,hour,7.601,mg/m3,2017-03-21 10:00:00,2017-03-21 11:00:00,1,1
TR450241,TR,CO,hour,7.698,mg/m3,2017-03-21 11:00:00,2017-03-22 12:00:00,1,1
TR450241,TR,CO,hour,9.464,mg/m3,2017-03-22 12:00:00,2017-03-22 01:00:00,1,1
TR450241,TR,CO,hour,10.437,mg/m3,2017-03-22 01:00:00,2017-03-22 02:00:00,1,1
TR450241,TR,CO,hour,8.179,mg/m3,2017-03-22 02:00:00,2017-03-22 03:00:00,1,1
TR450241,TR,CO,hour,7.613,mg/m3,2017-03-27 12:00:00,2017-03-27 01:00:00,1,1
TR450241,TR,CO,hour,7.525,mg/m3,2017-04-03 10:00:00,2017-04-03 11:00:00,1,1
TR450241,TR,CO,hour,7.53,mg/m3,2017-04-15 01:00:00,2017-04-15 02:00:00,1,1
